trip_distance,rate_code,fare_amount,extra,service_tax,tip_amount,tolls_amount,imp_surcharge,Peak Hour Charges,total_amount,total_amount with night charges,City_location_id,dropoff_location_id,year,month,day,day_of_week,hour_of_day,trip_duration,model,passenger_count,City_longitude,Delhi_latitude,dropoff_longitude,dropoff_latitude,Pickup_city,Pickup_State,Time_Category
6.04,3,1763,21,61,382.12,357.7,88.81,1,2674,2674,230,87,2019,6,15,Thrusday,12:57 PM,240,MINI,1,-73.884801,40.755707,-73.980472,40.765556,Supaul,Bihar,AfterNoon
8.73,3,2091,10,106,451,342.53,95.88,0.8,3096,2476.8,138,140,2018,5,25,Thrusday,10:20 AM,151,AUTO,1,-73.967425,40.755712,-73.983035,40.734913,Vadodara,Gujarat,Morning
11.4,2,3649,50,79,742.1,64.64,9.2,1,4594,4594,79,138,2018,2,8,Wednesday,12:49 PM,161,MINI,1,-73.97177124,40.75571823,-73.97831726,40.76189423,Rajkot,Gujarat,AfterNoon
10.21,4,2501,10,135,521.52,167.27,16.99,2,3352,6704,138,113,2021,5,1,Monday,7:56 PM,54,AUTO,1,-73.976538,40.755762,-73.959461,40.763329,Vishakhapatnam,Andhra Pradesh,Evening
7.6,1,1927,27,80,594.5,146.18,18.94,2.5,2794,6985,140,13,2019,3,8,Wednesday,9:53 PM,22,MINI,1,-73.97151,40.755886,-73.968067,40.801173,Indore,Madhya Pradesh,Night
10.3,7,2706,45,65,549.4,285.35,75.58,0.8,3726,2980.8,161,243,2019,6,4,Sunday,5:06 AM,60,AUTO,2,-73.970892,40.755915,-73.966747,40.760517,Thane,Maharashtra,Morning
13.6,1,3157,9,138,651.9,370.02,69.18,1,4395,4395,138,181,2023,7,30,Sunday,12:30 PM,210,AUTO,1,-73.976686,40.755929,-73.985206,40.759477,Bhopal,Madhya Pradesh,AfterNoon
16.9,4,3895,43,107,791.3,186.39,80.82,1,5104,5104,132,21,2018,5,5,Friday,1:45 PM,161,MINI,1,-73.991215,40.755967,-73.95406,40.770557,Pimpri-Chinchwad,Maharashtra,AfterNoon
6.71,10,2501,9,110,641.24,280.74,26.02,0.8,3568,2854.4,162,138,2022,5,16,Tuesday,5:45 AM,146,AUTO,1,-73.99049,40.755982,-73.974202,40.75421,Patna,Bihar,Morning
11.03,2,2706,31,137,7533.56,336.61,6.36,2.5,10751,26877.5,138,249,2019,3,5,Sunday,10:59 PM,173,AUTO,1,-73.97427,40.756035,-73.96899,40.785887,Bilaspur,Chhattisgarh,Night
13.28,7,3813,23,142,1188.18,151.18,54.45,3.3,5372,17727.6,138,181,2019,8,29,Tuesday,12:12 AM,48,AUTO,1,-73.98666,40.756072,-73.989727,40.751702,Ludhiana,Punjab,Late_Night
6.75,9,2255,45,119,472.32,262.04,10.54,0.8,3164,2531.2,161,244,2023,2,26,Sunday,6:45 AM,71,AUTO,1,-73.99801,40.75608,-73.98273,40.77334,agra,Uttar Pradesh,Morning
6.31,10,1968,1,51,317.34,52.76,31.7,0.8,2422,1937.6,236,231,2022,8,8,Tuesday,5:18 AM,165,MINI,2,-73.98090363,40.75609589,-73.95862579,40.76633835,Madurai,Tamil Nadu,Morning
9.9,5,2419,17,157,496.92,332.32,80.86,2.5,3503,8757.5,138,65,2021,5,2,Tuesday,9:46 PM,187,AUTO,1,-73.989675,40.756102,-73.970548,40.763163,Jamshedpur,Jharkhand,Night
10.84,9,2624,38,55,328,4.38,48.27,0.8,3098,2478.4,142,138,2021,9,4,Monday,11:59 AM,42,MINI,1,-73.97112274,40.75611115,-73.9756012,40.78944016,Prayagraj,Uttar Pradesh,Morning
3.56,8,2296,46,46,733.538,263.65,44.5,1,3430,3430,231,161,2022,5,24,Wednesday,2:18 PM,205,AUTO,6,-73.975256,40.756147,-73.960543,40.775509,Nasik,Maharashtra,AfterNoon
11.39,9,2952,43,96,697.82,221.49,16.49,2,4027,8054,230,138,2019,8,22,Tuesday,4:18 PM,242,MINI,1,-73.996905,40.756151,-73.954566,40.779943,Faridabad,Haryana,Evening
8.34,7,2296,5,47,566.62,139.77,62.76,2,3117,6234,138,162,2018,11,16,Thrusday,7:17 PM,195,MINI,2,-73.990597,40.75622,-73.96239,40.719847,Meerut,Uttar Pradesh,Evening
8.03,2,2173,8,109,53,53.29,28.99,1,2425,2425,144,129,2023,1,20,Friday,3:33 PM,111,AUTO,1,-73.967598,40.756242,-73.953277,40.76833,Jabalpur,Madhya Pradesh,AfterNoon
12.3,6,3813,16,119,791.3,132.19,54.63,3.3,4926,16255.8,138,181,2018,2,8,Wednesday,3:01 AM,83,MINI,1,-73.990057,40.756307,-73.949604,40.834464,Kalyan,Maharashtra,Late_Night
7.03,3,1886,16,130,398.52,367.27,10.67,2,2808,5616,231,151,2021,11,28,Tuesday,6:26 PM,253,MINI,6,-73.927782,40.75631,-73.986112,40.692372,Vasai-Virar,Maharashtra,Evening
8.2,6,1968,10,139,55353.2,143.58,81.73,0.8,57696,46156.8,263,138,2022,1,16,Monday,6:23 AM,216,SEDAN,1,-73.97330475,40.7563858,-73.87244415,40.77430725,Najafgarh,Delhi,Morning
8.1,4,2255,16,55,471.5,89.72,62.88,1,2950,2950,263,255,2022,10,13,Friday,12:15 PM,262,AUTO,1,-73.99017334,40.75644684,-73.98561859,40.76282883,Varanasi,Uttar Pradesh,AfterNoon
5.3,1,1927,21,127,4535.9,231.5,52.61,0.8,6895,5516,164,255,2020,12,20,Wednesday,6:29 AM,118,MINI,1,-73.99771,40.756485,-73.987518,40.721337,Srinagar,Jammu and Kashmir,Morning
11.89,9,4182,21,81,1416.14,54.79,0.75,0.8,5756,4604.8,138,234,2020,9,13,Wednesday,11:22 AM,18,MINI,5,-73.97474,40.756487,-74.00416,40.721107,Aurangabad,Maharashtra,Morning
9.89,7,2378,34,45,739.64,274.26,89.94,2.5,3561,8902.5,138,90,2019,2,6,Monday,8:44 PM,43,AUTO,1,-73.974764,40.756522,-73.983534,40.762873,Dhanbad,Jharkhand,Night
10.67,8,2624,20,153,7953.48,292.45,64.32,3.3,11107,36653.1,138,161,2022,2,8,Wednesday,4:29 AM,74,AUTO,1,-73.976781,40.75656,-73.97362,40.763137,Amritsar,Punjab,Late_Night
15.31,2,3444,18,81,7153.12,150.84,79.3,0.8,10926,8740.8,132,145,2021,9,12,Tuesday,6:24 AM,87,AUTO,0,-73.972469,40.756586,-73.974077,40.743908,Aligarh,Uttar Pradesh,Morning
5.6,4,2501,47,146,5253.7,108.26,93.24,2,8149,16298,90,145,2020,2,24,Friday,5:47 PM,210,AUTO,1,-73.967169,40.756601,-73.980451,40.756584,Guwahati,Assam,Evening
9.6,1,2665,8,86,639.6,278.3,81.4,3.3,3758,12401.4,237,138,2021,9,13,Wednesday,4:02 AM,99,SEDAN,1,-73.985878,40.756633,-73.798408,40.667288,Haora,West Bengal,Late_Night
0.09,6,205,16,63,53,162.69,35.25,0.8,535,428,238,238,2022,3,18,Saturday,6:37 AM,204,AUTO,1,-73.990062,40.756634,-73.971327,40.758445,Ranchi,Jharkhand,Morning
14,6,4018,18,97,153253.9,231.05,39.63,0.8,157658,126126.4,88,138,2022,5,24,Wednesday,8:37 AM,158,MINI,1,-73.989635,40.75666,-73.951067,40.780173,Gwalior,Madhya Pradesh,Morning
5.5,4,1886,48,91,2535,95.54,23.99,2,4680,9360,50,87,2018,3,16,Thrusday,6:24 PM,280,AUTO,1,-73.98913,40.756668,-73.96107,40.757225,Delhi,Delhi,Evening
17.7,2,5904,10,45,1357.92,9.77,26.62,3.3,7353,24264.9,186,1,2018,11,29,Wednesday,2:56 AM,217,AUTO,1,-73.97046,40.756691,-73.987003,40.752119,Mumbai,Maharashtra,Late_Night
11.71,8,2788,9,50,53,378.32,28.62,2.5,3307,8267.5,132,171,2021,3,20,Monday,9:16 PM,136,SUV,1,-73.982483,40.75674,-73.789985,40.64691,Kolkata,West Bengal,Night
9.2,7,2501,38,89,766.7,312.43,42.87,2.5,3750,9375,138,148,2022,10,6,Friday,11:46 PM,155,AUTO,1,-73.975152,40.756832,-73.965323,40.765873,Bangalore,Karnataka,Night
11.57,1,2829,16,96,733.9,313.85,51.93,0.8,4041,3232.8,132,37,2019,2,15,Wednesday,7:53 AM,53,AUTO,1,-73.9894,40.756855,-73.992802,40.768222,Chennai,Tamil Nadu,Morning
5.08,9,1927,37,108,246.82,73.55,97.69,3.3,2490,8217,113,146,2018,11,5,Sunday,4:51 AM,94,AUTO,1,-73.96701,40.756902,-73.975928,40.744852,Hyderabad,Telangana,Late_Night
16.7,2,3690,7,58,53,237.08,27.68,0.8,4073,3258.4,13,138,2020,2,18,Saturday,11:45 AM,208,SEDAN,1,-73.97462,40.756922,-73.864002,40.767872,Pune,Maharashtra,Morning
12.98,4,3034,14,92,619.92,333.14,30.01,1,4123,4123,141,14,2022,2,26,Sunday,3:26 PM,38,AUTO,1,-73.989448,40.756953,-73.996338,40.763157,Ahmedabad,Gujarat,AfterNoon
9.53,10,2624,28,51,632.22,81.04,76.19,0.8,3492,2793.6,138,107,2022,11,7,Tuesday,8:11 AM,181,AUTO,1,-73.969622,40.756973,-73.981152,40.759712,Surat,Gujarat,Morning
6.2,1,1804,37,143,381.3,154.62,42.13,0.8,2562,2049.6,90,179,2022,3,18,Saturday,7:28 AM,240,MINI,1,-74.001311,40.75699,-73.948801,40.797008,Lucknow,Uttar Pradesh,Morning
9.01,6,2542,42,112,529.72,61.05,10.74,2,3298,6596,229,225,2022,3,3,Friday,7:14 PM,168,AUTO,1,-73.993656,40.75711,-73.980168,40.741778,Jaipur,Rajasthan,Evening
11.13,10,2788,14,154,665.532,46.4,93.93,0.8,3762,3009.6,170,138,2022,4,4,Tuesday,7:24 AM,101,SEDAN,5,-73.975427,40.757116,-73.86509,40.770561,Kanpur,Uttar Pradesh,Morning
15.8,6,3567,11,102,15398.8,171.44,25.88,2,19276,38552,132,145,2023,10,2,Monday,4:39 PM,66,AUTO,0,-73.976504,40.757149,-73.988537,40.759387,Mirzapur,Uttar Pradesh,Evening
11.6,9,2788,7,141,6853.6,377.57,23.46,3.3,10191,33630.3,231,155,2019,4,6,Thrusday,12:53 AM,232,AUTO,1,-73.97173,40.75715,-73.98541,40.747,Nagpur,Maharashtra,Late_Night
20.9,8,5494,33,107,53,130.26,99.1,2.5,5916,14790,132,54,2018,11,20,Monday,9:35 PM,242,AUTO,1,-73.972125,40.757181,-73.995458,40.727047,Ghaziabad,Uttar Pradesh,Night
8.4,4,2255,33,45,479.7,39.2,43.84,3.3,2896,9556.8,88,67,2020,2,5,Sunday,12:49 AM,277,AUTO,2,-73.993649,40.757206,-73.983403,40.744184,Supaul,Bihar,Late_Night
11.57,8,3280,13,83,779.82,71.19,23.58,2,4251,8502,138,170,2022,6,15,Thrusday,5:33 PM,203,AUTO,1,-73.988933,40.757277,-73.975883,40.742218,Vadodara,Gujarat,Evening
16.9,10,3895,17,102,9532,296.33,65.59,1,13908,13908,138,13,2019,2,15,Wednesday,3:14 PM,18,AUTO,5,-73.990366,40.757343,-73.985373,40.760604,Rajkot,Gujarat,AfterNoon
6.75,10,1927,26,126,398.52,358.13,63.89,0.8,2900,2320,13,43,2020,6,24,Saturday,8:06 AM,78,AUTO,1,-73.96949005,40.75735474,-73.98782349,40.76522827,Vishakhapatnam,Andhra Pradesh,Morning
5.2,5,2091,22,158,537.1,278.45,14.73,3.3,3101,10233.3,239,113,2018,12,9,Saturday,2:49 AM,113,AUTO,1,-73.989321,40.757413,-73.968748,40.761164,Indore,Madhya Pradesh,Late_Night
5.56,8,1968,10,115,423.12,328.72,6.55,2.5,2851,7127.5,100,116,2018,5,25,Thrusday,8:33 PM,58,AUTO,1,-73.971523,40.75743,-73.98203,40.744883,Thane,Maharashtra,Night
5.18,1,2132,4,56,329.64,319.96,98.29,3.3,2940,9702,68,262,2022,5,14,Sunday,3:14 AM,90,MINI,1,-73.987699,40.757444,-73.996644,40.719542,Bhopal,Madhya Pradesh,Late_Night
8.6,10,2337,25,158,443.62,329.32,26.09,3.3,3319,10952.7,170,138,2023,11,29,Wednesday,1:23 AM,135,AUTO,1,-73.966473,40.7575,-73.993336,40.745051,Pimpri-Chinchwad,Maharashtra,Late_Night
7.78,5,2009,9,144,328,226.8,1.32,3.3,2718,8969.4,107,160,2018,5,13,Saturday,2:12 AM,256,AUTO,6,-73.977417,40.757653,-73.974607,40.756757,Patna,Bihar,Late_Night
8.2,4,2132,46,67,455.1,38.46,50.88,1,2789,2789,138,37,2023,5,25,Thrusday,2:13 PM,254,AUTO,1,-73.977976,40.7577,-73.991247,40.75016,Bilaspur,Chhattisgarh,AfterNoon
10,5,2583,20,132,537.1,137.37,56.8,1,3466,3466,100,127,2022,5,24,Wednesday,3:17 PM,140,AUTO,1,-73.978389,40.757757,-73.980442,40.733626,Ludhiana,Punjab,AfterNoon
11.45,2,2829,28,61,492,29.33,36.91,0.8,3476,2780.8,162,181,2023,3,28,Tuesday,8:18 AM,289,AUTO,4,-73.990431,40.757773,-73.972639,40.763474,agra,Uttar Pradesh,Morning
14.7,7,4797,33,96,1267.72,390.23,40.55,2,6625,13250,231,1,2021,2,26,Sunday,6:41 PM,299,MINI,1,-73.963305,40.757785,-73.945842,40.781722,Madurai,Tamil Nadu,Evening
10.7,5,2624,0,153,947.1,149.21,48.93,3.3,3922,12942.6,113,138,2018,3,8,Wednesday,4:54 AM,200,AUTO,1,-73.981206,40.757788,-73.994317,40.754246,Jamshedpur,Jharkhand,Late_Night
11.25,10,2665,43,145,648.62,301.19,36.04,1,3839,3839,138,158,2022,3,4,Saturday,3:04 PM,17,AUTO,1,-73.970447,40.75779,-73.969687,40.769923,Prayagraj,Uttar Pradesh,AfterNoon
13.45,9,3157,9,64,652.72,367.3,49.52,2,4300,8600,138,61,2023,9,2,Saturday,4:28 PM,287,AUTO,1,-73.969715,40.75779,-73.99134,40.750123,Nasik,Maharashtra,Evening
11.2,8,2706,14,108,574,59.6,41.59,3.3,3503,11559.9,161,138,2018,4,6,Thrusday,4:51 AM,278,AUTO,1,-73.98795,40.757852,-73.988227,40.749963,Faridabad,Haryana,Late_Night
8.7,2,2583,39,133,615,20.06,48.86,1,3439,3439,138,162,2022,8,30,Wednesday,3:39 PM,288,AUTO,1,-73.977385,40.758089,-74.001467,40.720059,Meerut,Uttar Pradesh,AfterNoon
8.73,9,2952,30,135,53,98.59,56.2,0.8,3325,2660,138,230,2018,10,18,Wednesday,9:21 AM,276,AUTO,1,-73.992845,40.758112,-73.997693,40.754638,Jabalpur,Madhya Pradesh,Morning
11.4,7,2665,27,93,545.3,306.45,25.02,3.3,3662,12084.6,87,138,2018,9,23,Saturday,1:15 AM,123,MINI,1,-73.966193,40.758177,-73.991642,40.74908,Kalyan,Maharashtra,Late_Night
4.82,6,2255,38,143,53,304.51,3.01,3.3,2797,9230.1,164,209,2018,9,6,Wednesday,12:49 AM,123,AUTO,1,-73.976061,40.75818,-73.948436,40.78255,Vasai-Virar,Maharashtra,Late_Night
9.2,4,2378,41,102,53,115.99,9.14,2,2699,5398,141,40,2022,1,21,Saturday,5:39 PM,90,AUTO,1,-73.986869,40.758182,-73.977844,40.764209,Najafgarh,Delhi,Evening
6.6,4,2050,38,66,516.6,342.09,93.19,0.8,3106,2484.8,116,7,2019,3,26,Sunday,11:13 AM,67,AUTO,1,-73.97097015,40.75831604,-73.98516846,40.74194336,Varanasi,Uttar Pradesh,Morning
4.21,5,2214,31,46,341.94,291.76,19.82,0.8,2945,2356,113,236,2019,11,28,Tuesday,8:44 AM,284,AUTO,1,-73.988455,40.758432,-73.983816,40.730147,Srinagar,Jammu and Kashmir,Morning
3.9,8,1763,13,132,364.9,272.78,81.69,2,2627,5254,142,113,2018,10,13,Friday,4:02 PM,292,AUTO,1,-73.98626,40.75845,-73.982653,40.771674,Aurangabad,Maharashtra,Evening
0.1,7,246,40,72,53,287.63,89.15,2,788,1576,142,142,2022,3,11,Saturday,7:03 PM,58,AUTO,1,-73.977092,40.75848,-73.968008,40.762297,Dhanbad,Jharkhand,Evening
9,5,2583,28,147,623.2,220.34,10.02,0.8,3612,2889.6,138,230,2019,3,6,Monday,10:48 AM,89,AUTO,1,-73.971021,40.758523,-73.974693,40.787959,Amritsar,Punjab,Morning
10.48,1,2747,36,156,574,296.73,77.17,3.3,3887,12827.1,138,113,2018,3,6,Monday,2:26 AM,195,MINI,2,-73.965723,40.758641,-73.937824,40.855636,Aligarh,Uttar Pradesh,Late_Night
17.1,7,4305,23,110,656,197.68,8.34,1,5300,5300,90,16,2019,7,27,Thrusday,1:27 PM,48,AUTO,1,-73.979882,40.758655,-73.977834,40.762103,Guwahati,Assam,AfterNoon
8.9,8,2706,14,106,7531.1,32.19,64.62,2.5,10454,26135,161,62,2020,3,9,Thrusday,8:27 PM,81,AUTO,1,-73.979658,40.758764,-73.95657,40.768108,Haora,West Bengal,Night
0.2,3,246,2,59,61.5,233.61,44.3,2,646,1292,68,68,2021,8,31,Thrusday,7:43 PM,205,AUTO,2,-73.97077942,40.75881577,-73.97015381,40.74894333,Ranchi,Jharkhand,Evening
3.5,3,1804,16,84,585.48,156.41,52.01,0.8,2698,2158.4,186,239,2022,12,10,Sunday,10:19 AM,98,AUTO,1,-73.978465,40.758843,-74.004952,40.737495,Gwalior,Madhya Pradesh,Morning
7.7,8,2378,26,78,487.9,279.3,22.3,3.3,3272,10797.6,237,138,2018,3,26,Sunday,4:18 AM,212,SEDAN,1,-73.985427,40.758853,-73.872907,40.774497,Delhi,Delhi,Late_Night
4.88,5,1804,48,59,5653.88,198.78,28.16,1,7792,7792,239,211,2019,5,2,Tuesday,1:14 PM,149,MINI,1,-73.992214,40.758864,-73.9938,40.722718,Mumbai,Maharashtra,AfterNoon
4.08,4,1804,43,132,728.16,214.7,2.06,3.3,2924,9649.2,161,166,2021,3,28,Tuesday,4:37 AM,220,AUTO,1,-73.984174,40.758893,-73.989832,40.752624,Kolkata,West Bengal,Late_Night
7.61,1,2296,45,114,4853.52,170.86,30.14,0.8,7510,6008,234,152,2019,12,20,Wednesday,7:12 AM,82,AUTO,2,-73.99171,40.758915,-73.988093,40.733613,Bangalore,Karnataka,Morning
9.5,10,2624,48,103,537.1,300.17,57.15,3.3,3669,12107.7,138,232,2023,3,8,Wednesday,2:14 AM,99,AUTO,2,-73.971114,40.758944,-73.97793,40.736613,Chennai,Tamil Nadu,Late_Night
13.96,3,3567,50,157,915.12,389.18,33.55,3.3,5112,16869.6,261,23,2018,10,12,Thrusday,4:17 AM,158,AUTO,1,-73.969157,40.759,-73.968763,40.764617,Hyderabad,Telangana,Late_Night
3.51,1,2214,36,105,417.38,272,89,2.5,3133,7832.5,170,43,2020,11,15,Wednesday,8:31 PM,32,MINI,1,-73.962458,40.759027,-73.986199,40.753397,Pune,Maharashtra,Night
13.69,4,3403,1,119,796.22,383.81,98.85,2.5,4802,12005,161,181,2019,10,26,Thrusday,11:42 PM,162,SEDAN,2,-73.975067,40.759048,-73.885221,40.772407,Ahmedabad,Gujarat,Night
5.2,6,2132,9,111,455.1,77.25,88.5,0.8,2873,2298.4,113,190,2022,8,30,Wednesday,5:50 AM,290,MINI,1,-73.9882,40.75909,-73.923683,40.86861,Surat,Gujarat,Morning
4.84,7,1845,31,140,53,53.62,98.36,2.5,2221,5552.5,45,186,2019,12,1,Friday,8:59 PM,217,AUTO,1,-73.968589,40.75909,-73.97673,40.759161,Lucknow,Uttar Pradesh,Night
7,7,2091,12,145,53,308.11,73.7,3.3,2683,8853.9,236,243,2019,1,31,Tuesday,4:03 AM,253,AUTO,2,-73.975189,40.759095,-73.98051,40.76761,Jaipur,Rajasthan,Late_Night
13.91,5,3772,34,124,775.72,264.53,72.37,0.8,5043,4034.4,100,14,2023,6,5,Monday,8:06 AM,125,AUTO,1,-73.968848,40.759129,-73.976118,40.765747,Kanpur,Uttar Pradesh,Morning
7.7,4,2009,28,72,516.6,83.23,5.48,0.8,2714,2171.2,148,181,2021,12,8,Friday,9:04 AM,294,MINI,1,-73.990247,40.759167,-73.950842,40.769716,Mirzapur,Uttar Pradesh,Morning
11.32,4,3075,40,157,9533.64,311.25,6.12,1,13123,13123,237,181,2022,10,14,Saturday,2:15 PM,119,AUTO,1,-73.972673,40.759186,-73.969897,40.791367,Nagpur,Maharashtra,AfterNoon
12.41,4,2952,12,58,417.38,215.28,57.84,2,3713,7426,163,133,2020,5,13,Saturday,7:44 PM,146,AUTO,1,-73.976877,40.759192,-73.991685,40.74981,Ghaziabad,Uttar Pradesh,Evening
13.96,3,3649,47,111,53,190.81,54.96,0.8,4106,3284.8,138,61,2022,10,30,Monday,11:05 AM,167,AUTO,1,-73.988374,40.759217,-73.991075,40.770689,Supaul,Bihar,Morning
0.09,5,246,45,150,53,257.98,22.59,3.3,775,2557.5,234,164,2022,3,9,Thrusday,2:01 AM,25,AUTO,2,-73.971913,40.75925,-73.962905,40.77216,Vadodara,Gujarat,Late_Night
11.7,6,3157,4,106,922.5,119.21,25.43,0.8,4334,3467.2,138,161,2020,1,8,Sunday,7:56 AM,89,AUTO,2,-73.965372,40.759256,-73.97487,40.752373,Rajkot,Gujarat,Morning
16.4,8,3608,7,74,1111.1,155.86,97.48,3.3,5053,16674.9,138,14,2023,10,4,Wednesday,12:51 AM,274,AUTO,1,-73.966612,40.759278,-73.975773,40.755462,Vishakhapatnam,Andhra Pradesh,Late_Night
9.64,7,2911,49,91,611.72,123.79,21.29,2.5,3808,9520,164,244,2018,3,26,Sunday,8:42 PM,242,AUTO,1,-73.972108,40.759308,-73.999263,40.761322,Indore,Madhya Pradesh,Night
8.36,7,2173,3,46,542.532,94.7,46.54,0.8,2906,2324.8,141,138,2021,11,8,Wednesday,10:01 AM,108,AUTO,1,-73.986247,40.759434,-73.999869,40.758817,Thane,Maharashtra,Morning
7,3,1804,6,127,191.536,255.94,66.23,2,2451,4902,90,42,2020,8,21,Monday,7:55 PM,82,AUTO,2,-73.974097,40.759455,-74.009692,40.722595,Bhopal,Madhya Pradesh,Evening
6.8,1,2009,18,142,422.3,252.04,44.46,0.8,2888,2310.4,114,179,2020,9,1,Friday,10:27 AM,206,MINI,2,-73.98495,40.759487,-73.970597,40.694542,Pimpri-Chinchwad,Maharashtra,Morning
6.12,5,1804,41,129,5653.88,135.65,65.61,2.5,7829,19572.5,234,231,2018,1,17,Tuesday,10:31 PM,43,AUTO,1,-73.976558,40.759555,-73.983238,40.766241,Patna,Bihar,Night
8.97,7,2624,50,98,546.12,302.81,93.46,1,3714,3714,158,243,2022,4,5,Wednesday,1:21 PM,116,MINI,1,-73.927124,40.759574,-73.948824,40.789223,Bilaspur,Chhattisgarh,AfterNoon
11,2,2747,6,99,561.7,250.55,27.58,2.5,3692,9230,138,25,2022,9,14,Thrusday,8:34 PM,114,AUTO,1,-73.96178436,40.7595787,-73.97894287,40.7726059,Ludhiana,Punjab,Night
16.5,8,3731,18,102,766.7,158.17,34.16,3.3,4810,15873,132,37,2019,2,25,Saturday,4:33 AM,146,AUTO,1,-73.992157,40.759595,-74.004287,40.742232,agra,Uttar Pradesh,Late_Night
10.84,2,2747,9,119,656.82,100.99,64.14,0.8,3697,2957.6,162,138,2021,10,5,Thrusday,6:57 AM,63,AUTO,3,-73.99542,40.759662,-73.987607,40.751247,Madurai,Tamil Nadu,Morning
6.77,3,2009,24,127,431.32,60.89,30.58,2,2683,5366,234,40,2019,8,31,Thrusday,5:42 PM,75,MINI,1,-73.97270966,40.75974274,-73.99119568,40.75030899,Jamshedpur,Jharkhand,Evening
9.6,1,2706,35,84,569.9,369.85,6.47,2,3771,7542,138,224,2018,5,24,Wednesday,4:18 PM,62,AUTO,1,-73.96226,40.759743,-73.953148,40.770363,Prayagraj,Uttar Pradesh,Evening
6.03,5,1845,2,147,195.16,195.27,74.47,0.8,2459,1967.2,87,162,2020,8,30,Wednesday,10:10 AM,162,AUTO,1,-73.981041,40.759747,-73.960874,40.756882,Nasik,Maharashtra,Morning
8.9,4,2009,48,53,516.6,115.23,26.7,0.8,2769,2215.2,262,138,2022,11,29,Wednesday,8:52 AM,241,AUTO,1,-73.97712,40.759838,-73.981875,40.745338,Faridabad,Haryana,Morning
12.04,9,2952,15,134,754.4,34.2,99.68,0.8,3989,3191.2,249,138,2020,9,3,Sunday,5:04 AM,80,AUTO,1,-73.967705,40.75989,-73.95623,40.768088,Meerut,Uttar Pradesh,Morning
7.6,8,2419,17,72,6536.8,203.19,8.43,2.5,9256,23140,138,170,2023,11,16,Thrusday,10:45 PM,210,AUTO,1,-73.965018,40.759892,-74.00937,40.738187,Jabalpur,Madhya Pradesh,Night
22.36,7,4797,11,72,53,257.43,60.17,0.8,5251,4200.8,132,14,2023,8,11,Friday,9:23 AM,45,AUTO,2,-73.978015,40.759927,-73.956005,40.768142,Kalyan,Maharashtra,Morning
15.25,3,3362,37,124,7531.92,118.84,60.11,1,11234,11234,132,255,2023,10,15,Sunday,3:36 PM,286,AUTO,1,-73.96498,40.759943,-73.971154,40.764252,Vasai-Virar,Maharashtra,AfterNoon
7.7,7,2460,49,46,512.5,319.48,67.87,3.3,3455,11401.5,170,181,2019,10,13,Friday,2:05 AM,226,MINI,1,-73.979962,40.759952,-73.99467,40.723662,Najafgarh,Delhi,Late_Night
0.23,5,246,30,151,753.52,219.09,38.68,0.8,1438,1150.4,239,239,2023,8,9,Wednesday,10:40 AM,99,AUTO,1,-73.981278,40.7601,-73.97063,40.78679,Varanasi,Uttar Pradesh,Morning
5.9,10,1804,11,145,328,73.84,16.05,3.3,2378,7847.4,48,66,2021,2,7,Tuesday,12:56 AM,249,AUTO,2,-73.984258,40.76014,-73.99738,40.749263,Srinagar,Jammu and Kashmir,Late_Night
13.68,6,3280,8,145,53,270.75,74.2,2.5,3831,9577.5,132,138,2019,11,8,Wednesday,9:40 PM,207,AUTO,1,-73.995087,40.760146,-73.982215,40.763185,Aurangabad,Maharashtra,Night
10.4,6,2706,6,117,647.8,244.59,26.77,3.3,3748,12368.4,138,161,2021,3,25,Saturday,1:08 AM,118,AUTO,1,-73.976416,40.760155,-74.006985,40.741589,Dhanbad,Jharkhand,Late_Night
6.29,9,1927,19,158,53,385.03,56.98,2.5,2599,6497.5,13,162,2023,7,20,Thrusday,11:44 PM,258,AUTO,1,-73.988893,40.76016,-73.986445,40.757857,Amritsar,Punjab,Night
6,3,1968,28,97,53,112.82,94.46,0.8,2353,1882.4,238,114,2020,12,11,Monday,8:44 AM,187,AUTO,1,-73.973573,40.760184,-73.953564,40.767392,Aligarh,Uttar Pradesh,Morning
15.23,3,3403,47,106,53,353.61,80.47,2.5,4043,10107.5,132,7,2020,8,22,Tuesday,10:16 PM,90,AUTO,1,-73.99506,40.760185,-73.975472,40.765468,Guwahati,Assam,Night
3.5,1,1804,48,135,3953.32,32.56,90.6,0.8,6063,4850.4,238,230,2021,11,29,Wednesday,10:20 AM,77,AUTO,1,-73.995001,40.760205,-73.986058,40.778839,Haora,West Bengal,Morning
9.27,7,2706,14,72,821.64,364.88,38.07,2.5,4017,10042.5,230,181,2022,10,15,Sunday,10:01 PM,114,AUTO,1,-73.988927,40.760223,-73.991474,40.750591,Ranchi,Jharkhand,Night
4.69,9,1763,22,141,365.72,29.51,27.35,1,2349,2349,211,239,2022,1,17,Tuesday,2:24 PM,120,AUTO,1,-73.991238,40.760247,-73.969565,40.757045,Gwalior,Madhya Pradesh,AfterNoon
4.54,8,1804,11,98,373.92,328.84,80.83,1,2697,2697,230,231,2018,2,7,Tuesday,3:14 PM,93,MINI,1,-73.987938,40.76025,-74.014335,40.70369,Delhi,Delhi,AfterNoon
12.2,1,3239,33,90,943,130.24,71.25,3.3,4507,14873.1,138,163,2023,5,13,Saturday,12:14 AM,82,AUTO,2,-73.981872,40.760252,-74.002232,40.740567,Mumbai,Maharashtra,Late_Night
